Date,XRX,HES,CMG,XLNX,DVN,IPGP,AMD,MSCI,HBI,NBL,CDNS,WDC,AAPL,CELG,APTV,CAG,QCOM,LRCX,ULTA,WYNN,APA,NVDA,NFLX,PVH,SNPS,ALGN,FB,KLAC,TDG,AMP,BBY,MU,TSN,GPN,CPRT,FLT,GRMN,DOV,MAS,MCHP,DISH,NSC,JEC,HP,MCO,FAST
2013-01-01,1.3607968520299387,2.8158318007188092,0.246591825888599,-0.2054999805208709,1.087732043086019,-0.501726953775882,0.3438806731493714,0.6160659313896074,0.6519608673018448,0.5421995043879512,-0.06315775093826714,0.9924592182619063,-2.353421708679114,2.507812984229609,-0.07149858600518637,1.1689084164356225,0.2447421230991277,0.760616091120861,-0.46903824196249555,0.7408139835354564,0.48922228966773307,-0.46410010680336755,7.377321216543685,0.7726172474140857,0.4448422637003464,1.249215448443736,1.2743301064714343,1.2891082016525897,-0.41723233941857085,0.19915289294175925,4.0289890561498325,1.6539561506632912,1.2820586001813568,0.8271770042226299,2.073978730889218,1.0215293998954267,-1.3425003979879855,0.3583856655168372,0.9385042076302048,-0.1125021968746938,0.10185963635360576,1.1540019944637971,1.1969810906291043,1.5151930215964748,0.7212796532233611,0.5036373085242662
2013-02-01,0.1645518593888129,-0.13098628712364424,0.41591629937326025,0.3592792402493519,-0.6975336565318756,-1.317086363862644,-0.5733489946493252,-0.24198355480250863,0.7431481588146487,0.4274054181618518,0.2172010254261875,0.045075350824118204,-0.3396848878501758,0.5654238904598035,1.0515827592996174,0.5639694151091487,-0.0765625869754582,0.36879930047931986,-1.319005019580969,-0.8045803964759152,-1.5948771557743673,0.5069391178401773,1.7171604950076962,0.3283995913880457,0.6161009428230205,0.03379147051899713,-1.701507967055174,0.05776050800118583,0.6590442395512506,0.5440170701165744,0.12179464338004117,1.3657968354217198,0.35538492296154195,-0.27506281937618765,-0.6704009649529826,2.04389102568884,-1.2970611740739992,0.8736491266339893,0.6130672463129644,1.2733125630463742,-0.9059128804117861,0.781510267331759,0.19973717002540453,0.4204493115051446,-1.6885476560660777,0.510634620333112
2013-03-01,0.7715240403523422,0.9507291459114982,0.3560683528910208,0.3006517494232642,0.5370540416325175,1.4289285721507738,0.3000138896689776,0.3006393593077274,1.7538169881061811,0.5374815832262105,-0.20634097415487646,0.876125778577013,0.03591538636794378,1.4548863964085557,0.8047904030897814,0.6128202818295077,0.2935333146206412,-0.2527338608403323,-1.0978954889835868,0.8602529523843903,0.48099675756846116,0.16806898191791078,0.08013599796762025,-1.6557222309815767,0.3020883339305273,0.803412125625212,-0.7968583720580977,-0.47357683772931924,0.9033737854616868,0.8894854648982434,3.87649048529113,2.2016624654410113,1.1416524820570118,0.3733813059025199,0.047888186921662634,1.1810388577474138,-0.32994728715896104,-0.08099718775496137,0.6315658642678759,0.10322326160443471,1.0752057224011655,0.6766165760170413,1.7775908176817024,-1.104301734200933,1.3086497254434208,-0.0734234754988717
2013-04-01,-0.026666575954390866,0.09081564573248917,1.2419889435738942,-0.07829171357446195,-0.2794938893141375,-0.5006328968325575,1.1528257837825946,0.05724720914679204,1.1017807162703617,-0.23715433236324168,-0.10740015164451154,1.0836560089033536,0.00310362590106998,0.21149222379494895,0.45768965786854954,-0.03742688172574022,-0.9522715688269952,1.2449235820506355,0.8797770227919343,1.060407921096733,-0.4654684829582951,0.8099060114409018,1.5162956863765273,0.8870343192137071,-0.09939669881299747,-0.13409325941623448,0.9409396458154444,0.32334580642102045,-0.4678471952589959,0.13605464835518666,1.8312915267244116,-0.6614764926135753,-0.08802315192107778,-0.7777661970924509,0.32296297107171446,0.03431120507706123,0.6828004812454076,-0.6299737869517972,-0.41771202396423346,-0.10955399342988005,0.38338850249083833,0.0504153269563071,-1.2376758556193412,-0.39939182608323026,1.5131490560595806,-0.47445765045451244
2013-05-01,0.27697549028732715,-0.783144752184327,-0.0692789430826001,0.8738515925220534,0.3664620503935519,-0.7964616126573691,4.004022270924732,0.3766762802960898,0.11104266369482764,0.2594289438685989,1.0539433728933718,1.5554161401916078,0.2539658712584862,0.5289404396954809,0.6782900206168893,-0.5574151902178536,0.34436024122292336,0.1379458557650772,0.39938626261526144,-0.03534065109103681,1.212593788994773,0.6260130900920948,0.5273464120996745,-0.018282418645860606,0.2767928748092252,0.8752758596340566,-1.5054073662383445,0.5069032646979127,-0.054749709184507285,1.1087886677886052,0.6676924103242894,2.4632187510846935,0.19385306150647752,0.3884707541193897,-0.28292409480155456,1.4240446809995115,-0.04908099439134009,1.5201015696216942,0.895078982872801,0.12696119892704621,-0.1915760176320653,-0.04924825917104158,1.393440212344984,0.6215277446045303,1.0407704826538497,0.7085689545736601
2013-06-01,0.42579583643547486,-0.15427724934695494,0.11638623194355542,-0.3265613853888348,-1.1024210211127552,0.3002392163468439,0.2495128683182058,-0.7248266322707281,0.3881829291265752,0.5118181933767748,-0.5532808682526239,-0.19461011746720397,-1.5862842541891777,-0.6986951697122084,0.4761992274349921,0.455427919994876,-0.4138848352070035,-0.674960652528988,1.236700212900983,-0.7566298770602723,0.2581440778525888,-0.38010417381152545,-0.873886339072304,1.0348467220024076,-0.24087124612377347,0.44664688347580583,0.27130784870732044,-0.12597781904651373,0.8881552392548269,-0.09930911468625561,-0.023396793085884847,2.5764131356470887,0.3381416299637561,-0.43839423336257316,-1.3891643827421298,-0.8653831616159895,0.6044339966056806,-0.09535951535195256,-0.9522180257987019,0.26318869058226396,1.2383012564763118,-0.6654449753043616,-0.4225116050883508,0.14407304333923845,-1.0908309884390743,-1.6459867263060333
2013-07-01,0.7692137848457817,1.2967753858836608,1.415363578335299,1.8836834819240813,0.6710263998538728,0.03202000657649898,-0.9051607852552516,0.5970061744901326,2.4098368425808103,0.4581308727324247,0.07883437422390414,0.4148609416053304,1.5131706368782467,2.605642743723781,0.6650118337230277,0.512839382784821,0.6328254470423412,1.1959990971332934,0.08889240992796507,0.4527980525708374,-0.47212980185372094,0.32177730385618736,1.6820872028753306,0.6013182629333087,0.40604262134164026,1.7196881210326573,4.483693852562812,0.5810650569566955,0.7588575198826757,1.0958584050495264,1.1020175144270523,-0.9062000559164683,0.8342093566400718,-0.002474705238911276,0.6189236547457042,1.1351998897871913,1.175781922656765,1.120394282413429,0.6383935577549799,0.7411759297328735,0.5598956303999251,0.1614014978459277,0.8158775552745984,0.13674367724467695,1.2186945295683445,0.8446724001975486
2013-08-01,0.32596406903006386,0.059837173683144916,-0.1144842950483656,-0.7699757418104977,0.42512496085776696,-1.4284223074561837,-1.6298101984425257,0.7769846988240839,-0.5940808849503768,-0.17027473951861896,-0.9070363271625671,-0.43147494623247074,0.9214372633793261,-0.5495917419493135,0.31486644965027716,-0.7821496963299084,0.36143415453938155,-0.6093649940812343,-0.1900172230230222,0.743827410594026,0.7499647835379413,0.3009148802258323,1.7127273384249833,-0.26402297018088094,-0.2437902461586878,0.13493166640879234,1.3186763401055814,-0.6137190910795515,-0.617642380395168,-0.3056895008266976,2.0540930472633083,0.2819985168312278,0.5583914157359744,0.3363599297045038,-0.2637434290504095,1.5869766330466795,0.19552057284264482,-0.0037766872219533454,-0.9298873089381655,-0.16815210458587704,0.0792522099472809,-0.15764702298291333,-0.1794071840728059,0.05638502213469756,-0.6900535207301484,-1.2424752004611461
2013-09-01,0.41184024408597664,0.45273554296504315,0.6212656056841682,0.9579897602504751,0.19431958245819594,0.5928621100135762,1.9257738575521923,0.8914613830214693,0.5856711972931021,1.0954893651144237,0.03736099921088522,0.32958461923151183,-0.27372067130731315,1.213912347847351,0.755514752511372,-1.3681755311232469,0.1961704353832833,1.1672392603475115,2.3365495735164976,1.431543793379089,-0.079662842029871,0.6736009125626572,1.075578149394719,-1.025109334458286,0.4907064412422232,1.2520929910715188,2.4695002908765176,1.2392702688068078,0.15538803966852394,0.7011721712024642,0.571626805855628,3.183057781897465,-0.29503387539209125,0.8758308775696303,0.007929697001106729,0.8333325279048897,1.4287532894624613,0.6889644984607108,1.481105498187967,0.4715592924083919,0.014004456373939256,0.8751243807362796,-0.021638388578020706,1.1291120110691852,1.2752996372006846,1.6814255805419447
2013-10-01,-0.37915552453288187,0.5336236276709515,2.2587196512334686,-0.3372235586385555,0.9896406964752988,1.7766552431939449,-1.4425180431733997,0.13792304391538937,0.9767636919995858,1.2441576836605999,-0.4469291217087458,1.0269735086985008,1.0081725348470645,-0.4089425504400282,-0.2312284266419092,0.6282528755238377,0.3476012421422888,0.638021467383131,0.8290515659333494,0.5569679147853063,0.4853758054921271,-0.2636817242025923,0.4603989066630884,0.5297806265343926,-0.3784611673156775,1.8716064593467043,-0.0043635096808612075,0.8235347872670317,0.5176303587164105,1.0826933496716575,1.448421793937527,0.13091936462937062,-0.23891805952262798,1.6680991092150539,0.15060701006086333,0.5044063086672038,0.3718476977396173,0.2364915493104709,-0.02919559507542971,0.7030358861270282,0.7570581214386626,1.2289568689309995,0.4862183328817526,1.2878458078460595,0.05128461404618938,-0.04129097237865328
2013-11-01,1.704659334967984,-0.010862235195232805,-0.07458091504397361,-0.21069128421145936,-0.5291500511454912,1.135576060317163,1.083762907638762,1.0718513195727488,0.5111276570403847,-0.8144184973541178,0.2691175222976926,0.9428026224555236,0.8531152289148596,1.0792901303207134,0.340326551023706,0.4589411010562182,0.7806189266873161,-0.5117472371051913,-0.18817383509123023,0.2763270144108585,0.3760205183960218,0.40363749703447294,1.5881739263312364,0.915474879976016,0.07244473227910533,-0.5460482885851585,-0.8297589192615339,-0.24774165961036715,0.9276948012749344,0.9952540820264743,-0.6804324989724883,2.228171199541358,1.7391823170824676,0.7426291191313598,0.8319856178311664,0.6834889752399893,0.4786219547203265,-0.06802088633513222,0.7466734751569021,0.19973219781664664,1.4611136550828208,0.2422758410236336,-0.2194272530905464,-0.007297927500085432,0.730803552841814,-0.8633541100808962
2013-12-01,0.8268278127247176,0.311703076960486,0.2026102906141729,0.39583308579102294,0.28841561902534735,0.8140074376020285,0.7352492040229942,-0.1825022465292011,0.029064275314422666,-0.3695285667797946,0.6778483418996832,1.4265234438899657,0.10635567172162512,0.5224051422720757,0.3195325522813963,0.25551936011419407,0.10877557920211901,0.5271111972205046,-3.2875721656070374,1.892829655642556,-0.7509625342648599,0.3188049643034425,0.0774970898815828,0.18671194356049997,1.2259351649502601,0.5368581843458745,1.8070671985428384,0.11034151965325119,0.3401370376710357,0.7310805335563819,-0.15078922545731807,0.364088387682465,0.6521907501087425,0.36366234841182654,0.7498222050284582,-0.46308326524630583,-0.48788368259300263,0.7435074913039413,0.18588508610763924,0.3980362091117274,0.8054410881273797,0.6835438566916925,0.6296646968961531,1.0555612407897346,0.6020826673484463,0.2501135212523864
2014-01-01,-1.377706850829602,-1.1380868601228673,0.4244038046279213,0.1299554075183965,-0.5253143339508064,-1.7873497870925583,-1.4483303619576455,-0.2776648249104087,0.1476586277356318,-1.064171170098803,0.08528771643612618,0.32035604408573476,-1.3673921673270861,-1.2754742563259742,0.15072050113278396,-0.5820091016702372,-0.0048479430304233725,-0.8776001459771928,-1.4253685409766863,1.3546909286067186,-0.7925646557505049,-0.24212631591858844,1.2717228766311632,-1.4170368524695016,-0.21186647518946153,0.4695174371767137,1.6240401910733158,-0.5699452378307907,0.4397375217585781,-1.0239570980146464,-6.326085275503206,0.6914174163531135,1.3358433425955267,0.20140960419632595,-0.8022169421599289,-1.1660693342171047,-0.29988428264245365,-1.3094347240524913,-0.8350693863601288,0.029467917588419483,-0.32337854199659255,-0.03106508665716088,-0.44240867406281437,0.5522697986754496,-0.6101254213750915,-0.8723687269570788
2014-02-01,0.17004325280798757,0.7745894776704766,0.31462548409068236,1.630315488377271,1.1162898289473024,0.937917971439165,1.0407813040926912,0.30385711152533484,0.6149802452765719,1.332550034287399,1.0904897323461482,0.12561809562397394,0.7416450189128407,0.7484469349061135,1.2447414389637277,-1.4955849782772237,0.18984629040849604,0.2903112517990407,0.6020122582404275,1.5221673889154812,-0.16126881128494844,2.1500588264102958,1.1269352408003903,0.600590033913214,0.1784755865850959,-1.6852298909882168,1.1932026862199008,0.8650530448193599,0.8540981377329508,0.4785488940209655,1.6358395747725465,0.6460148803226187,0.7333412411628487,0.8326227098227426,0.806805339051817,2.65982519733452,2.3196583069066175,1.1359023094162892,1.3062143771283763,0.30633421802136623,0.5664349058575266,-0.01950689496277625,-0.013114558197801055,1.6170502009979588,0.8104061875679874,0.9494385069812609
2014-03-01,0.35982512641303427,0.4572699925022358,0.06014446974482845,0.46666888530414596,0.5002933976480977,-0.11592582745871641,0.9331129379363273,-0.19093822587432543,0.5129032053529972,0.3914476486066187,0.1632678549335159,0.6885776240292042,0.2370781958780032,-1.6928295488159861,0.23031151453743157,1.0627817417155154,0.6118332639306504,0.7355442843848411,0.9945302599999499,-1.0512929948953222,0.5415099582216258,-0.31084923801677444,-2.829271463224703,-0.15859980520168576,-0.6061438122141446,-0.1244730871339784,-1.5349561004908228,0.7132922580501935,0.46639949681340404,0.11832647626303539,-0.020856651690358434,-0.2658419351820826,1.3125971049826126,0.13235394255556696,-0.013183494551497149,-1.4543338206395195,0.452863927216142,0.5921697391706263,-0.6006522197679773,0.5685306321658169,0.6683261458044052,0.6678217895272509,0.5510415340927574,1.0254900804654783,0.04850813629212869,0.5249065305240679
2014-04-01,0.8109110472765925,0.8764662256063035,-1.5672699854959178,-1.6774731095323259,0.5381792046067178,-1.1415284672296526,0.23704450759226484,-0.7125164250312976,0.8494386282307315,0.12435264243695132,0.015434438797897722,-0.49902060140219245,1.1371340948079771,0.6206320831226781,-0.18173917409669182,-0.07779317858470781,-0.022847677576388687,0.5563536664825541,-1.2624110579027685,-1.029264752012744,0.58012059436766,0.3694630155250786,-1.0684878380335823,0.07669172338643951,-0.24938451485446683,-0.32885241040238944,-0.09198569902519506,-0.9288767087716983,-0.4846015798247231,0.16887918070770483,-0.22010753135381686,1.1869858132451698,-0.5695442057424766,-0.744907929410724,-0.03963634722899397,-0.10155812364871475,0.39306010717926754,0.6638633135364878,-1.1568986519174747,-0.055399800808282794,-1.0790835222367745,-0.26192181008725784,-1.1493925058303194,0.12099211788492781,-0.12469677211243309,0.24789001090879115
2014-05-01,0.2553306436530101,0.28461674694724187,1.116117388734807,0.016213304411002386,0.6506110173253028,-0.2874949369504528,-0.2670077549084592,0.7515022229219885,0.5701077074796336,0.07851835466942275,0.8412746874540301,-0.03137389970582781,0.9091818651545807,0.4816007797932437,0.4457538973200182,0.6841520249707449,0.26238731579769775,0.888998758269232,-0.39074155482252226,0.7088865555135145,0.8562642721682708,0.39463404777706146,3.1247863674496634,0.5690300815132905,0.27435258507425103,0.9650915611279445,0.686570167938092,0.3695786245588305,0.7099035520143113,0.1679787117343666,0.7750409093217108,1.0842681015981752,0.16097536512246266,0.31380606317526755,-0.23386066242037268,1.2263099517291822,0.37447919462146806,0.1717056278711289,0.7018171581317163,0.1075561481948932,0.37399132789126405,0.7647011232457004,-0.5598236805744243,0.21241367989191157,1.072141160974196,-0.3229984930697813
2014-06-01,0.10965036897302677,0.9898083273243972,0.9570527422718281,0.08910879558990174,0.8999158205564532,1.0377965271718854,0.5568766376470761,0.7255335456890778,1.785574751773881,0.8654804311207789,0.561834075260022,0.6460483515879043,0.3274358345407565,1.3855697875541049,-0.05573417613396801,-1.0151265635852285,-0.1251015485662807,1.0596711916978074,0.886569725258677,-0.4209393431831838,0.916665201522253,-0.29409821223372623,0.6367534243238419,-1.454951229883754,0.10244470771248526,0.3101845255826928,0.733516004502588,1.2379234540421717,0.19629949906000352,0.7627332122812298,1.4424944748602306,1.7032112691797847,-1.4778669761347278,0.7283217495250344,0.1308552811564263,0.5010602849436983,0.49489493678080054,0.5080219475348063,0.5515921407589429,0.30123187710632465,1.2463109944584094,0.2685363941070142,-0.39652898871129016,0.6541479878910001,0.2937776870483249,0.18078480705622538
2014-07-01,0.7312043706373934,0.010421254497771437,1.4505388550697222,-1.6034525250236884,-0.576917027895722,-0.24399223146131446,-0.7922347551676846,-0.15088498777633785,-0.08526344781863658,-1.718426307290705,-0.4406136642359499,0.9051974615908068,0.3244656977593824,0.1681509912874066,-0.32792097566716527,0.2913813888237607,-0.8213147154031997,0.403009141345464,0.11470826817145317,0.3071005022803474,0.2588993356136795,-0.6612645571473809,-0.47453170783699133,-0.6487100052840652,-0.3140884591330742,-0.3802950490170724,0.8778965260821304,-0.18279429481553053,0.04510986783795074,-0.03824519942464232,-0.48284380808548694,-0.8662685959830783,-0.10113469552991865,-0.5772044681581785,-0.8527935884404519,0.08571708087599267,-1.16305386903837,-0.6730398526932245,-0.7461431673089567,-0.9258504451838924,-0.5793928812830068,-0.09005412127050719,-0.5437229658568551,-1.0154319285086975,-0.08656609647653912,-1.1895853923633175
2014-08-01,0.48768946349392805,0.2543049453244866,0.10924146290918568,0.40685620260123384,-0.0127226190708403,0.23466192326768484,0.7725438978931591,0.23372751103853678,0.7443100971549834,0.9786861059516951,0.5572673416523911,0.36907727632518833,0.8958199824195351,1.037478851464666,0.5416730631843502,0.7973375690522392,0.44748784349162063,0.32303661677781165,0.6303911775452722,-1.124850255283781,-0.09741285979408557,1.320718610604048,1.4657668220530422,0.6978162953979593,0.9553794181460875,0.0552131286107255,0.3531817658610975,0.8827948532548778,1.3548131294904913,0.6620709966425035,0.8416299969421304,0.7793709710690851,0.29524035319945063,0.590204131275205,0.3716560317809282,0.9466720294764459,-0.1514428082892769,0.35853567598714436,1.4492382653077545,1.0660359422644465,0.557093789884568,0.614340684064673,0.7106735513871153,-0.055647891647382784,0.9104542240954152,0.24632364278726146
2014-09-01,-0.4933915631936153,-0.8026092779927241,-0.2151643460355096,0.02836842771881513,-1.1702789202254227,0.017459361401557492,-2.4144448516908605,0.22671505608269144,0.5437836198778759,-0.6458500522004497,-0.2893367013739382,-0.6818574020460834,-0.20664728229844104,-0.030347481239516836,-1.5125398933886172,0.3090310833085376,-0.21157585284108996,0.48682721568931087,2.3306701969307166,-0.3663837468299317,-0.9767266966667654,-0.6333907695411114,-0.6838910485718235,0.44496332298321617,-0.3573467213465427,-0.6287472606618894,0.6584260821780072,0.36497629370798285,-0.23593376737579905,-0.2292773651605556,0.6943814618751457,0.5959944280486562,0.4060819619942789,-0.4780447235660324,-1.1360570980234557,-0.1318377772325515,-0.420695283549684,-1.0765851480065405,0.22790521857298876,-0.3997882763931359,-0.042660973032101465,0.5051049646481764,-1.1901102409618571,-0.8495558811299282,0.11867902456177665,-0.10113094770923559
2014-10-01,0.04132935595750947,-1.1644556239847557,-0.48030018014829745,0.5376475309625873,-1.4003169751505546,0.7137870280676671,-2.1594528222279434,-0.03989952731638755,-0.1882281223965942,-1.8362109194626703,0.4612651871209853,0.16270576685750684,0.7613551485381286,1.3379136290496147,1.2861254980358516,0.5290629561743979,0.5347811182446528,0.45395507325201373,0.24208208165575554,0.17026945619255188,-2.1044602360874434,0.6288951298047136,-1.5190356979031279,-0.6329082522639549,0.3476824796457636,0.19749557666862275,-0.5763056171070109,0.05133995285473687,0.15932501950247763,0.24500201994984178,0.17794555759008243,-0.3807097380217394,0.26939028295961664,1.5501047624430295,0.7176070962667882,0.6320808935686391,0.7118550041267441,-0.12206796863099287,-0.8332041094510703,-1.0000470096153329,-0.15892922026834513,-0.094655958727051,-0.311859412591279,-1.3126234504260623,0.5351247251691021,-0.14738784381119274
2014-11-01,0.6623287053183574,-2.0015946142575025,0.5221891716264091,0.3699671040737804,-0.22965954274990819,-0.24065905023900314,-0.047453164929752795,0.4746325876197096,1.3589319774371982,-2.1029558356445497,0.662935689320984,0.6447336235256258,1.3360078130830957,0.7932150867660657,0.7984599476188121,0.8124763742134358,-0.9059913404482215,0.7902404129514898,0.6093650920483388,-0.6337706835488218,-2.4684220016607643,0.9927730317923276,-1.6589785637982968,1.4103294293186601,0.757921222843511,1.0371671781148855,0.470848408857637,1.2411117875242141,0.7418965173774554,0.6359591940419205,1.9039294349136502,1.0994889825688035,0.6625423670073158,0.9382758358981754,1.1030480339194568,0.1166482933955626,0.42810786627926056,-0.3362360399118524,1.2219811129046565,0.7212018051018072,2.934142132415755,0.1890109840570902,-0.28251003218176185,-2.8352104490037213,0.2727905280839235,0.34482426076123324
